2018-09-14 01:30:00,6479.0,6483.5,6478.5,6483.0,4241916
2018-09-14 01:35:00,6483.0,6489.0,6480.0,6488.0,6621125
2018-09-14 01:40:00,6488.0,6488.0,6484.5,6484.5,1457623
2018-09-14 01:45:00,6484.5,6485.0,6478.0,6478.5,3237730
2018-09-14 01:50:00,6478.5,6478.5,6478.0,6478.0,746944
2018-09-14 01:55:00,6478.0,6481.0,6478.0,6481.0,1781848
2018-09-14 02:00:00,6481.0,6488.5,6480.5,6488.5,3316385
2018-09-14 02:05:00,6488.5,6504.5,6488.5,6500.0,17409863
2018-09-14 02:10:00,6500.0,6524.5,6499.5,6504.0,37425368
2018-09-14 02:15:00,6504.0,6507.0,6502.0,6504.0,8677266
2018-09-14 02:20:00,6504.0,6504.5,6495.0,6498.0,10113910
2018-09-14 02:25:00,6498.0,6503.0,6497.5,6500.5,5407025
2018-09-14 02:30:00,6500.5,6513.0,6500.5,6508.5,12789783
2018-09-14 02:35:00,6508.5,6517.0,6507.0,6517.0,7744294
2018-09-14 02:40:00,6517.0,6577.0,6507.0,6551.0,64668925
2018-09-14 02:45:00,6551.0,6569.0,6533.0,6546.5,34849631
2018-09-14 02:50:00,6546.5,6549.0,6534.5,6539.5,23629450
2018-09-14 02:55:00,6539.5,6546.0,6539.0,6543.0,12472402
2018-09-14 03:00:00,6543.0,6552.0,6543.0,6545.5,9724967
2018-09-14 03:05:00,6545.5,6550.0,6541.0,6550.0,7991651
2018-09-14 03:10:00,6550.0,6559.5,6546.0,6559.0,10642776
2018-09-14 03:15:00,6559.0,6585.0,6556.5,6562.5,33918268
2018-09-14 03:20:00,6562.5,6566.0,6557.0,6564.5,9222991
2018-09-14 03:25:00,6564.5,6572.5,6564.0,6572.5,11670891
